name,hasCustomObject,keyPrefix,label,labelPlural,createable,updateable,deletable,activateable,associateEntityType,associateParentEntity,compactLayoutable,custom,customSetting,deepCloneable,defaultImplementation,deprecatedAndHidden,feedEnabled,hasSubtypes,idEnabled,implementedBy,implementsInterfaces,isInterface,isSubtype,layoutable,mergeable,mruEnabled,networkScopeFieldName,queryable,replicateable,retrieveable,searchable,undeletable,DescribeFields,searchLayoutable,triggerable,RecordTypeInfos
NavigationMenuItem,,0Mi,Navigation Menu Item,Navigation Menu Items,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Network,,0DB,Network,Networks,false,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
NetworkActivityAudit,,0J6,Audited Object,Network Audits,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
NetworkAffinity,,0OV,Default Community,Default Communities,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
NetworkAuthApiSettings,,7Oi,Network Auth Api Setting,Network Auth Api Settings,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
NetworkDataCategory,,9cn,Network Data Category,Network Data Categories,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
NetworkDiscoverableLogin,,7ov,Experience Discoverable Login,Experience Discoverable Logins,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
NetworkEmailTmplAllowlist,,00V,Network EmailTemplate Allow List,Network EmailTemplate Allow Lists,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
NetworkFeedResponseMetric,,0jw,Network Feed Response Metric,Network Feed Responses Metrics,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
NetworkMember,true,0DO,Network Member,Network Members,false,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,NetworkId,true,true,true,false,false,,,true,
NetworkMemberChunk,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetworkMemberGroup,,0DL,Network Member Group,Network Member Group,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,NetworkId,true,false,true,false,false,,,,
NetworkModeration,,0Id,Network Moderation,Network Moderations,true,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,NetworkId,true,false,true,false,false,,,,
NetworkPageOverride,,0Dp,Experience Page Override,Experience Page Overrides,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
NetworkSelfRegistration,,0Dm,Experience Self Registration,Experience Self Registrations,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
NetworkUserHistoryRecent,,0c6,Experience User Access History Recent,Experience User Access Histories Recent,true,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,false,false,true,,,,
Note,,002,Note,Notes,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,,true,
NoteAndAttachment,,,Note and Attachment,Notes and Attachments,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,false,false,false,false,false,,,,
OauthCustomScope,,7ud,OAuth Custom Scope,OAuth Custom Scopes,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
OauthCustomScopeApp,,7ue,OAuth Custom Scope App ,OAuth Custom Scope Apps,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
OauthToken,,0CQ,Oauth Token,Oauth Tokens,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,false,false,false,,,,
OauthTokenExchangeHandler,,17Z,Oauth Token Exchange Handler,Oauth Token Exchange Handlers,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
OauthTokenExchHandlerApp,,17z,Oauth Token Exchange Handler App,Oauth Token Exchange Handler Apps,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ObjectMetadataTag,,15w,Object Metadata Tag,Object Metadata Tag,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,false,false,true,,,,
ObjectPermissions,,110,Object Permissions,Object Permissions,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ObjectRelatedUrl,,0zC,Object Related URL,Object Related URLs,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,false,false,true,,,,
OmniComponentErrorLog,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OmniDataPack,true,0nc,Omni DataPack,Omni DataPacks,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,,
OmniDataTransform,true,0jI,Omni Data Transformation,Omni Data Transformations,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,,
OmniDataTransformConfig,,3UL,Omni Data Transformation Config,Omni Data Transformation Configs,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,false,true,false,false,,,,
OmniDataTransformItem,true,0kd,Omni Data Transformation Item,Omni Data Transformation Items,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,,
OmniESignatureTemplate,true,0nL,Omni Electronic Signature Template,Omni Electronic Signature Templates,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
OmniExtTrackingDef,,18h,Omni External Tracking Definition,Omni External Tracking Definitions,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
OmniExtTrackingEventDef,,18i,Omni External Tracking Event Definition,Omni External Tracking Event Definitions,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
OmniIntegrationProcConfig,,0qr,Omni Integration Procedure Configuration,Omni Integration Procedure Configurations,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,false,true,false,false,,,,
OmniInteractionAccessConfig,,0nz,Omni Interaction Access Configuration,Omni Interaction Access Configurations,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
OmniInteractionConfig,,0yY,Omni Interaction Configuration,Omni Interaction Configurations,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
OmniProcess,true,0jN,Omni Process,Omni Processes,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,,
OmniProcessCompilation,true,0k7,Omni Process Compilation,Omni Process Compilations,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,,
OmniProcessElement,true,0kE,Omni Process Element,Omni Process Elements,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,,
OmniProcessTransientData,true,0nM,Omni Process Transient Data,Omni Process Transient Data,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,,
OmniScriptConfig,,0qh,Omni Script Configuration,Omni Script Configurations,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,false,true,false,false,,,,
OmniScriptSavedSession,true,0kT,OmniScript Saved Session,OmniScript Saved Sessions,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
OmniTrackingComponentDef,,18g,Omni Tracking Component Definition,Omni Tracking Component Definitions,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,false,true,false,false,,,,
OmniTrackingEvent,,18k,Omni Tracking Event,Omni Tracking Events,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,,
OmniTrackingGroup,,18d,Omni Tracking Group,Omni Tracking Groups,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
OmniUiCard,true,0ko,Omni UI Card,Omni UI Cards,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,,
OmniUiCardConfig,,9AK,Omni Ui Card Config,Omni Ui Card Configs,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,false,true,false,false,,,,
OnboardingMetrics,,0UG,Onboarding Metrics,Onboarding Metrics,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
OpenActivity,,,Open Activity,Open Activities,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,false,false,false,false,false,,,,
OperatingHours,true,0OH,Operating Hours,Operating Hours,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
OperatingHoursHoliday,true,0jG,Operating Hours Holiday,Operating Hours Holidays,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,false,,true,true,
Opportunity,true,006,Opportunity,Opportunities,true,true,true,false,,,true,false,false,true,,false,true,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
Opportunity__hd,,h00,Opportunity (Historical),Opportunities (Historical),false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
OpportunityCompetitor,true,00J,Opportunity: Competitor,Opportunity: Competitor,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
OpportunityContactRole,true,00K,Opportunity Contact Role,Opportunity Contact Role,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,true,
OpportunityLineItem,true,00k,Opportunity Product,Opportunity Product,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,false,,,true,
OpportunityPartner,,00I,Opportunity Partner,Opportunity Partner,true,false,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,false,true,false,false,,,,
OpportunityRelatedDeleteLog,true,0oe,Opportunity Related Delete Log,Opportunity Related Delete Log,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,true,
OpportunityStage,,01J,Opportunity Stage,Opportunity Stage,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Order,true,801,Order,Orders,true,true,true,true,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
OrderItem,true,802,Order Product,Order Products,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,true,
OrderStatus,,,Order Status Value,Order Status Values,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Organization,,00D,Organization,Organizations,false,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
OrgEmailAddressSecurity,,0D3,Organization Email Address Security,Organization Email Address Security,true,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
OrgLifecycleNotification,,0OL,Org Lifecycle Notification,Org Lifecycle Notification,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,true,
OrgMetric,,3v1,Org Metric,Org Metrics,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,true,
OrgMetricScanResult,true,9aM,Org Metric Scan Result,Org Metric Scan Results,true,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,true,
OrgMetricScanSummary,true,6mX,Org Metric Scan Summary,Org Metric Scan Summaries,true,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,true,
